580774	1	a	bir	artikel	I'm a man.	Ben bir erkeğim.	https://audio.tatoeba.org/sentences/eng/580774.mp3	[sound:580774.mp3]
31387	46	more	Daha		I'll say no more.	Ben artık söylemiyeceğim.	https://audio.tatoeba.org/sentences/eng/31387.mp3	[sound:31387.mp3]
6358145	46	more	Daha		One more, please.	Bir tane daha lütfen.	https://audio.tatoeba.org/sentences/eng/6358145.mp3	[sound:6358145.mp3]
2252629	46	more	Daha		There'll be more.	Daha fazla olacak.	https://audio.tatoeba.org/sentences/eng/2252629.mp3	[sound:2252629.mp3]
2252674	46	more	Daha		There's one more.	Bir tane daha var.	https://audio.tatoeba.org/sentences/eng/2252674.mp3	[sound:2252674.mp3]
30488	46	more	Daha		Walk more slowly.	Daha yavaş yürüyün.	https://audio.tatoeba.org/sentences/eng/30488.mp3	[sound:30488.mp3]
3151516	46	more	Daha		Give me more time.	Bana daha fazla zaman verin.	https://audio.tatoeba.org/sentences/eng/3151516.mp3	[sound:3151516.mp3]
674278	47	my	benim		He's my age.	O benim yaşımda.	https://audio.tatoeba.org/sentences/eng/674278.mp3	[sound:674278.mp3]
3298582	47	my	benim		He's my dad.	O benim babamdır.	https://audio.tatoeba.org/sentences/eng/3298582.mp3	[sound:3298582.mp3]
6049427	47	my	benim		Hold my bag.	Çantamı tut.	https://audio.tatoeba.org/sentences/eng/6049427.mp3	[sound:6049427.mp3]
1272300	47	my	benim		It's my bus.	Bu benim otobüsüm.	https://audio.tatoeba.org/sentences/eng/1272300.mp3	[sound:1272300.mp3]
433521	47	my	benim		It's my job.	Bu benim işim.	https://audio.tatoeba.org/sentences/eng/433521.mp3	[sound:433521.mp3]
2250055	47	my	benim		Take my car.	Arabamı al.	https://audio.tatoeba.org/sentences/eng/2250055.mp3	[sound:2250055.mp3]
1652321	47	my	benim		It's my turn.	Sıra bende.	https://audio.tatoeba.org/sentences/eng/1652321.mp3	[sound:1652321.mp3]
2250057	47	my	benim		Take my hand.	Elimi tut.	https://audio.tatoeba.org/sentences/eng/2250057.mp3	[sound:2250057.mp3]
297905	47	my	benim		He is my boss.	O benim patronum.	https://audio.tatoeba.org/sentences/eng/297905.mp3	[sound:297905.mp3]
1075109	47	my	benim		I did my best.	Elimden geleni yaptım.	https://audio.tatoeba.org/sentences/eng/1075109.mp3	[sound:1075109.mp3]
2314847	47	my	benim		I did my part.	Bana düşeni yaptım.	https://audio.tatoeba.org/sentences/eng/2314847.mp3	[sound:2314847.mp3]
3822374	47	my	benim		I want my mom.	Annemi istiyorum.	https://audio.tatoeba.org/sentences/eng/3822374.mp3	[sound:3822374.mp3]
2549708	47	my	benim		I'm in my car.	Arabamın içindeyim.	https://audio.tatoeba.org/sentences/eng/2549708.mp3	[sound:2549708.mp3]
5828624	48	new	yeni		I'm new.	Ben yeniyim.	https://audio.tatoeba.org/sentences/eng/5828624.mp3	[sound:5828624.mp3]
42304	48	new	yeni		It's new.	O yeni.	https://audio.tatoeba.org/sentences/eng/42304.mp3	[sound:42304.mp3]
25313	48	new	yeni		Anything new?	Yeni bir şey var mı?	https://audio.tatoeba.org/sentences/eng/25313.mp3	[sound:25313.mp3]
1654228	48	new	yeni		I'm new here.	Ben burada yeniyim.	https://audio.tatoeba.org/sentences/eng/1654228.mp3	[sound:1654228.mp3]
1665044	48	new	yeni		Any new jokes?	Yeni espriler var mı?	https://audio.tatoeba.org/sentences/eng/1665044.mp3	[sound:1665044.mp3]
5961603	48	new	yeni		I need new pants.	Yeni pantolona ihtiyacım var.	https://audio.tatoeba.org/sentences/eng/5961603.mp3	[sound:5961603.mp3]
2494012	48	new	yeni		I need new shoes.	Yeni ayakkabılara ihtiyacım var.	https://audio.tatoeba.org/sentences/eng/2494012.mp3	[sound:2494012.mp3]
1299275	49	no	yok hayır		Oh no!	Oh hayır!	https://audio.tatoeba.org/sentences/eng/1299275.mp3	[sound:1299275.mp3]
2405884	49	no	yok hayır		I said no.	Hayır dedim.	https://audio.tatoeba.org/sentences/eng/2405884.mp3	[sound:2405884.mp3]
2248116	49	no	yok hayır		I'm no fool.	Aptal değilim.	https://audio.tatoeba.org/sentences/eng/2248116.mp3	[sound:2248116.mp3]
2248117	49	no	yok hayır		I'm no hero.	Kahraman değilim.	https://audio.tatoeba.org/sentences/eng/2248117.mp3	[sound:2248117.mp3]
1265412	49	no	yok hayır		I'm no liar.	Ben yalancı değilim.	https://audio.tatoeba.org/sentences/eng/1265412.mp3	[sound:1265412.mp3]
1112089	49	no	yok hayır		It's no use.	Yararı yok.	https://audio.tatoeba.org/sentences/eng/1112089.mp3	[sound:1112089.mp3]
827234	49	no	yok hayır		Just say no.	Sadece hayır de.	https://audio.tatoeba.org/sentences/eng/827234.mp3	[sound:827234.mp3]
1628154	49	no	yok hayır		No means no.	Hayır hayır demektir.	https://audio.tatoeba.org/sentences/eng/1628154.mp3	[sound:1628154.mp3]
2235897	49	no	yok hayır		Tell Tom no.	Tom'a hayır de.	https://audio.tatoeba.org/sentences/eng/2235897.mp3	[sound:2235897.mp3]
2261164	49	no	yok hayır		Tom said no.	Tom hayır dedi.	https://audio.tatoeba.org/sentences/eng/2261164.mp3	[sound:2261164.mp3]
5840006	49	no	yok hayır		I'm no angel.	Ben melek değilim.	https://audio.tatoeba.org/sentences/eng/5840006.mp3	[sound:5840006.mp3]
2241695	49	no	yok hayır		We've no time.	Zamanımız yok.	https://audio.tatoeba.org/sentences/eng/2241695.mp3	[sound:2241695.mp3]
273786	49	no	yok hayır		I have no idea.	Hiçbir fikrim yok.	https://audio.tatoeba.org/sentences/eng/273786.mp3	[sound:273786.mp3]
4397642	49	no	yok hayır		I have no kids.	Benim hiç çocuğum yok.	https://audio.tatoeba.org/sentences/eng/4397642.mp3	[sound:4397642.mp3]
30545	50	not	değil		Why not?	Neden olmasın?	https://audio.tatoeba.org/sentences/eng/30545.mp3	[sound:30545.mp3]
51119	50	not	değil		I hope not.	Umarım değildir.	https://audio.tatoeba.org/sentences/eng/51119.mp3	[sound:51119.mp3]
1300772	50	not	değil		He's not in.	O, evde değil.	https://audio.tatoeba.org/sentences/eng/1300772.mp3	[sound:1300772.mp3]
2235773	50	not	değil		I'm not Tom.	Ben Tom değilim.	https://audio.tatoeba.org/sentences/eng/2235773.mp3	[sound:2235773.mp3]
2248145	50	not	değil		I'm not fat.	Şişman değilim.	https://audio.tatoeba.org/sentences/eng/2248145.mp3	[sound:2248145.mp3]
2248159	50	not	değil		I'm not mad.	Deli değilim.	https://audio.tatoeba.org/sentences/eng/2248159.mp3	[sound:2248159.mp3]
2248165	50	not	değil		I'm not old.	Yaşlı değilim.	https://audio.tatoeba.org/sentences/eng/2248165.mp3	[sound:2248165.mp3]
2248175	50	not	değil		I'm not sad.	Üzgün değilim.	https://audio.tatoeba.org/sentences/eng/2248175.mp3	[sound:2248175.mp3]
2221143	50	not	değil		I'm not shy.	Ben çekingen değilim.	https://audio.tatoeba.org/sentences/eng/2221143.mp3	[sound:2221143.mp3]
3765653	50	not	değil		I'm not you.	Ben sen değilim.	https://audio.tatoeba.org/sentences/eng/3765653.mp3	[sound:3765653.mp3]
1693272	50	not	değil		It's not us.	Bu biz değiliz.	https://audio.tatoeba.org/sentences/eng/1693272.mp3	[sound:1693272.mp3]
2549707	50	not	değil		I'm not a cop.	Ben bir polis değilim.	https://audio.tatoeba.org/sentences/eng/2549707.mp3	[sound:2549707.mp3]
3824760	50	not	değil		I'm not a fan.	Ben bir hayran değilim.	https://audio.tatoeba.org/sentences/eng/3824760.mp3	[sound:3824760.mp3]
2549706	50	not	değil		I'm not a kid.	Ben bir çocuk değilim.	https://audio.tatoeba.org/sentences/eng/2549706.mp3	[sound:2549706.mp3]
4888970	50	not	değil		I'm not a man.	Ben bir erkek değilim.	https://audio.tatoeba.org/sentences/eng/4888970.mp3	[sound:4888970.mp3]
868765	50	not	değil		Do not do that.	Şunu yapma.	https://audio.tatoeba.org/sentences/eng/868765.mp3	[sound:868765.mp3]
64797	50	not	değil		Am I not right?	Haklı değil miyim?	https://audio.tatoeba.org/sentences/eng/64797.mp3	[sound:64797.mp3]
5851782	50	not	değil		I may not come.	Gelmeyebilirim.	https://audio.tatoeba.org/sentences/eng/5851782.mp3	[sound:5851782.mp3]
3824394	50	not	değil		I might not go.	Gitmeyebilirim.	https://audio.tatoeba.org/sentences/eng/3824394.mp3	[sound:3824394.mp3]
2405886	50	not	değil		I said not now.	Şimdi değil dedim.	https://audio.tatoeba.org/sentences/eng/2405886.mp3	[sound:2405886.mp3]
2230771	51	now	şimdi		Go now.	Şimdi git.	https://audio.tatoeba.org/sentences/eng/2230771.mp3	[sound:2230771.mp3]
435763	51	now	şimdi		Do it now.	Onu şimdi yap.	https://audio.tatoeba.org/sentences/eng/435763.mp3	[sound:435763.mp3]
52067	51	now	şimdi		Leave now.	Şimdi terk et.	https://audio.tatoeba.org/sentences/eng/52067.mp3	[sound:52067.mp3]
2111523	51	now	şimdi		Start now.	Şimdi başla.	https://audio.tatoeba.org/sentences/eng/2111523.mp3	[sound:2111523.mp3]
3330273	51	now	şimdi		I know now.	Artık biliyorum.	https://audio.tatoeba.org/sentences/eng/3330273.mp3	[sound:3330273.mp3]
5828910	51	now	şimdi		I'm OK now.	Şimdi iyiyim.	https://audio.tatoeba.org/sentences/eng/5828910.mp3	[sound:5828910.mp3]
2253792	51	now	şimdi		Try it now.	Onu şimdi dene.	https://audio.tatoeba.org/sentences/eng/2253792.mp3	[sound:2253792.mp3]
6196254	51	now	şimdi		Do that now.	Onu şimdi yap.	https://audio.tatoeba.org/sentences/eng/6196254.mp3	[sound:6196254.mp3]
2549821	51	now	şimdi		Get up, now!	Kalk şimdi!	https://audio.tatoeba.org/sentences/eng/2549821.mp3	[sound:2549821.mp3]
1446762	51	now	şimdi		Go home now.	Şimdi eve git.	https://audio.tatoeba.org/sentences/eng/1446762.mp3	[sound:1446762.mp3]
2247753	51	now	şimdi		I'll go now.	Şimdi gideceğim.	https://audio.tatoeba.org/sentences/eng/2247753.mp3	[sound:2247753.mp3]
2724651	51	now	şimdi		I'm sad now.	Şu anda üzgünüm.	https://audio.tatoeba.org/sentences/eng/2724651.mp3	[sound:2724651.mp3]
2250015	51	now	şimdi		Stop it now.	Onu şimdi durdur.	https://audio.tatoeba.org/sentences/eng/2250015.mp3	[sound:2250015.mp3]
2244997	51	now	şimdi		Be quiet now.	Şimdi sessiz olun.	https://audio.tatoeba.org/sentences/eng/2244997.mp3	[sound:2244997.mp3]
3821963	51	now	şimdi		Call Tom now.	Şimdi Tom'u arayın.	https://audio.tatoeba.org/sentences/eng/3821963.mp3	[sound:3821963.mp3]
2149128	51	now	şimdi		Can I go now?	Şimdi gidebilir miyim?	https://audio.tatoeba.org/sentences/eng/2149128.mp3	[sound:2149128.mp3]
2245079	51	now	şimdi		Check it now.	Şimdi onu kontrol et.	https://audio.tatoeba.org/sentences/eng/2245079.mp3	[sound:2245079.mp3]
2245209	51	now	şimdi		Come out now.	Şimdi çık.	https://audio.tatoeba.org/sentences/eng/2245209.mp3	[sound:2245209.mp3]
3130330	52	of	-in aitlik (iyelik) eki		None of us saw it.	Hiçbirimiz onu görmedik.	https://audio.tatoeba.org/sentences/eng/3130330.mp3	[sound:3130330.mp3]
1550035	52	of	-in aitlik (iyelik) eki		It's part of life.	O, hayatın bir parçası.	https://audio.tatoeba.org/sentences/eng/1550035.mp3	[sound:1550035.mp3]
3168214	52	of	-in aitlik (iyelik) eki		It's one of those.	Bu onlardan biri.	https://audio.tatoeba.org/sentences/eng/3168214.mp3	[sound:3168214.mp3]
2380232	52	of	-in aitlik (iyelik) eki		I love all of you.	Hepinizi seviyorum.	https://audio.tatoeba.org/sentences/eng/2380232.mp3	[sound:2380232.mp3]
6274703	52	of	-in aitlik (iyelik) eki		I hate all of you.	Hepinizden nefret ediyorum.	https://audio.tatoeba.org/sentences/eng/6274703.mp3	[sound:6274703.mp3]
3728978	52	of	-in aitlik (iyelik) eki		I'm one of you.	Ben sizden biriyim.	https://audio.tatoeba.org/sentences/eng/3728978.mp3	[sound:3728978.mp3]
5850917	52	of	-in aitlik (iyelik) eki		I ate all of it.	Hepsini yedim.	https://audio.tatoeba.org/sentences/eng/5850917.mp3	[sound:5850917.mp3]
2891628	52	of	-in aitlik (iyelik) eki		It's one of mine.	Bu benimkilerden biri.	https://audio.tatoeba.org/sentences/eng/2891628.mp3	[sound:2891628.mp3]
2648813	52	of	-in aitlik (iyelik) eki		I need all of it.	Bunun hepsine ihtiyacım var.	https://audio.tatoeba.org/sentences/eng/2648813.mp3	[sound:2648813.mp3]
1850247	52	of	-in aitlik (iyelik) eki		Take one of these.	Bunlardan birini al.	https://audio.tatoeba.org/sentences/eng/1850247.mp3	[sound:1850247.mp3]
3912828	52	of	-in aitlik (iyelik) eki		All of us like you.	Hepimiz seni seviyoruz.	https://audio.tatoeba.org/sentences/eng/3912828.mp3	[sound:3912828.mp3]
2380235	52	of	-in aitlik (iyelik) eki		I love both of you.	Her ikinizi de severim.	https://audio.tatoeba.org/sentences/eng/2380235.mp3	[sound:2380235.mp3]
321526	52	of	-in aitlik (iyelik) eki		Walk ahead of me.	Benim önümde yürü.	https://audio.tatoeba.org/sentences/eng/321526.mp3	[sound:321526.mp3]
2892397	52	of	-in aitlik (iyelik) eki		Try some of this.	Bunun birazını dene.	https://audio.tatoeba.org/sentences/eng/2892397.mp3	[sound:2892397.mp3]
4091295	52	of	-in aitlik (iyelik) eki		Get off of me.	Uzak dur benden.	https://audio.tatoeba.org/sentences/eng/4091295.mp3	[sound:4091295.mp3]
62081	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Get out of here.	Defol.	https://audio.tatoeba.org/sentences/eng/62081.mp3	[sound:62081.mp3]
3184871	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Stay out of it.	Bundan uzak durun.	https://audio.tatoeba.org/sentences/eng/3184871.mp3	[sound:3184871.mp3]
1112415	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Out of my way!	Çekil yolumdan!	https://audio.tatoeba.org/sentences/eng/1112415.mp3	[sound:1112415.mp3]
33985	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Get out of bed!	Yataktan çık.	https://audio.tatoeba.org/sentences/eng/33985.mp3	[sound:33985.mp3]
1615181	52	of	-in aitlik (iyelik) eki	out of: -un dışı	He's out of town.	O şehir dışında.	https://audio.tatoeba.org/sentences/eng/1615181.mp3	[sound:1615181.mp3]
2891679	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Keep out of this.	Bunun dışında tut.	https://audio.tatoeba.org/sentences/eng/2891679.mp3	[sound:2891679.mp3]
2891199	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Get it out of here.	Onu buradan çıkarın.	https://audio.tatoeba.org/sentences/eng/2891199.mp3	[sound:2891199.mp3]
280969	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Get out of my life!	Çık hayatımdan!	https://audio.tatoeba.org/sentences/eng/280969.mp3	[sound:280969.mp3]
1852276	52	of	-in aitlik (iyelik) eki	out of: -un dışı	Get out of the car.	Arabadan in.	https://audio.tatoeba.org/sentences/eng/1852276.mp3	[sound:1852276.mp3]
2549757	52	of		let go of ...: bırak	Let go of it.	Bırak onu.	https://audio.tatoeba.org/sentences/eng/2549757.mp3	[sound:2549757.mp3]
246588	52	of		let go of ...: bırak	Let go of me!	Bırak beni!	https://audio.tatoeba.org/sentences/eng/246588.mp3	[sound:246588.mp3]
326609	52	of		let go of ...: bırak	Let go of my arm!	Kolumu bırak!	https://audio.tatoeba.org/sentences/eng/326609.mp3	[sound:326609.mp3]
2280342	52	of		kind of ...: biraz ...	I'm kind of busy.	Biraz meşgulüm.	https://audio.tatoeba.org/sentences/eng/2280342.mp3	[sound:2280342.mp3]
2490334	52	of		kind of ...: biraz ...	He's kind of shy.	O biraz utangaç.	https://audio.tatoeba.org/sentences/eng/2490334.mp3	[sound:2490334.mp3]
2648807	52	of		kind of ...: biraz ...	I'm sort of busy.	Hayli meşgulüm.	https://audio.tatoeba.org/sentences/eng/2648807.mp3	[sound:2648807.mp3]
2549300	52	of		kind of ...: biraz ...	I'm sure of that.	Ben bundan eminim.	https://audio.tatoeba.org/sentences/eng/2549300.mp3	[sound:2549300.mp3]
5858311	52	of		kind of ...: biraz ...	I'm full of hope.	Ben umut doluyum.	https://audio.tatoeba.org/sentences/eng/5858311.mp3	[sound:5858311.mp3]
3736234	52	of		kind of ...: biraz ...	I'm glad of that.	Ben ondan memnunum.	https://audio.tatoeba.org/sentences/eng/3736234.mp3	[sound:3736234.mp3]
3329852	52	of		kind of ...: biraz ...	It's kind of fun.	Bu biraz eğlenceli.	https://audio.tatoeba.org/sentences/eng/3329852.mp3	[sound:3329852.mp3]
2280368	52	of		kind of ...: biraz ...	It's kind of hot.	Hava biraz sıcak.	https://audio.tatoeba.org/sentences/eng/2280368.mp3	[sound:2280368.mp3]
4014855	52	of		kind of ...: biraz ...	It's kind of late.	Biraz geç oldu.	https://audio.tatoeba.org/sentences/eng/4014855.mp3	[sound:4014855.mp3]
4902723	52	of		kind of ...: biraz ...	I sort of doubt it.	Pek emin değilim.	https://audio.tatoeba.org/sentences/eng/4902723.mp3	[sound:4902723.mp3]
2280347	52	of		out of ...: ... bitti	I'm out of money.	Param bitti.	https://audio.tatoeba.org/sentences/eng/2280347.mp3	[sound:2280347.mp3]
2713773	52	of		out of ...: ... bitti	I'm out of time.	Zamanım yok.	https://audio.tatoeba.org/sentences/eng/2713773.mp3	[sound:2713773.mp3]
1893627	52	of		out of ...: ... bitti	We're out of milk.	Sütümüz bitti.	https://audio.tatoeba.org/sentences/eng/1893627.mp3	[sound:1893627.mp3]
63741	52	of		out of ...: ... bitti	I'm out of gas.	Benzinim bitti.	https://audio.tatoeba.org/sentences/eng/63741.mp3	[sound:63741.mp3]
1495949	52	of		out of ...: ... bitti	We're out of tea.	Çayımız bitti.	https://audio.tatoeba.org/sentences/eng/1495949.mp3	[sound:1495949.mp3]
5858330	52	of		out of ...: ... bitti	I ran out of time.	Zamanım tükendi.	https://audio.tatoeba.org/sentences/eng/5858330.mp3	[sound:5858330.mp3]
2258882	52	of		out of ...: ... bitti	I'm out of breath.	Ben nefes nefeseyim.	https://audio.tatoeba.org/sentences/eng/2258882.mp3	[sound:2258882.mp3]
5758344	52	of		proud of ...: ... ile gurur duymak	I'm proud of it.	Bununla gurur duyuyorum.	https://audio.tatoeba.org/sentences/eng/5758344.mp3	[sound:5758344.mp3]
15913	52	of		proud of ...: ... ile gurur duymak	I'm proud of you.	Seninle gurur duyuyorum.	https://audio.tatoeba.org/sentences/eng/15913.mp3	[sound:15913.mp3]
255333	52	of		... of someone: ne kadar ...	How stupid of me!	Ne kadar aptalım!	https://audio.tatoeba.org/sentences/eng/255333.mp3	[sound:255333.mp3]
36036	52	of		... of someone: ne kadar ...	How kind of you!	Ne kadar naziksiniz!	https://audio.tatoeba.org/sentences/eng/36036.mp3	[sound:36036.mp3]
39237	52	of		sick/tired of ...: bir şeyden bıkmak	I'm tired of TV.	TV'den usandım.	https://audio.tatoeba.org/sentences/eng/39237.mp3	[sound:39237.mp3]
3185553	52	of		sick/tired of ...: bir şeyden bıkmak	I'm sick of it.	Bundan bıktım.	https://audio.tatoeba.org/sentences/eng/3185553.mp3	[sound:3185553.mp3]
1435919	52	of		sure of ...: bir şeyden emin olmak	I'm sure of it.	Bundan eminim.	https://audio.tatoeba.org/sentences/eng/1435919.mp3	[sound:1435919.mp3]
3327498	52	of		kalıp edat	Can I be of help?	Yardım edebilir miyim?	https://audio.tatoeba.org/sentences/eng/3327498.mp3	[sound:3327498.mp3]
2592817	52	of		kalıp edat	Beware of dog.	Köpeğe dikkat et.	https://audio.tatoeba.org/sentences/eng/2592817.mp3	[sound:2592817.mp3]
3172181	52	of		kalıp edat	Get rid of Tom.	Tom'dan kurtul.	https://audio.tatoeba.org/sentences/eng/3172181.mp3	[sound:3172181.mp3]
3374182	52	of		kalıp edat	Take care of it.	Onunla ilgilen.	https://audio.tatoeba.org/sentences/eng/3374182.mp3	[sound:3374182.mp3]
3736540	52	of		kalıp edat	I've heard of it.	Onu duydum.	https://audio.tatoeba.org/sentences/eng/3736540.mp3	[sound:3736540.mp3]
3728323	52	of		kalıp edat	Don't think of it.	Onu düşünmeyin.	https://audio.tatoeba.org/sentences/eng/3728323.mp3	[sound:3728323.mp3]
286501	52	of		kalıp edat	He died of cancer.	O kanserden öldü.	https://audio.tatoeba.org/sentences/eng/286501.mp3	[sound:286501.mp3]
5856391	52	of		kalıp edat	I made fun of Tom.	Tom'la dalga geçtim.	https://audio.tatoeba.org/sentences/eng/5856391.mp3	[sound:5856391.mp3]
5157794	52	of		kalıp edat	I thought of that.	Ben onu düşündüm.	https://audio.tatoeba.org/sentences/eng/5157794.mp3	[sound:5157794.mp3]
2549086	52	of		kalıp edat	I'm afraid of Tom.	Tom'dan korkuyorum.	https://audio.tatoeba.org/sentences/eng/2549086.mp3	[sound:2549086.mp3]
2359864	52	of		kalıp edat	I've heard of you.	Senden haberim var.	https://audio.tatoeba.org/sentences/eng/2359864.mp3	[sound:2359864.mp3]
3821840	52	of		kalıp edat	What's it made of?	Bu neyden yapılmış?	https://audio.tatoeba.org/sentences/eng/3821840.mp3	[sound:3821840.mp3]
30530	52	of		kalıp edat	Yes, of course.	Evet, elbette.	https://audio.tatoeba.org/sentences/eng/30530.mp3	[sound:30530.mp3]
619627	52	of		kalıp edat	It's a lot of fun.	O çok eğlenceli.	https://audio.tatoeba.org/sentences/eng/619627.mp3	[sound:619627.mp3]
2230774	53	on	üzerinde		Go on.	Devam et.	https://audio.tatoeba.org/sentences/eng/2230774.mp3	[sound:2230774.mp3]
